,0,1,2,3,4,5,6
150,Seven Years in Tibet,(1997),13+,136 min,"Adventure, Biography, Drama",7.1,"
True story of Heinrich Harrer, an Austrian mountain climber who became friends with the Dalai Lama at the time of China's takeover of Tibet."
151,Flags of Our Fathers,(2006),7+,135 min,"Action, Adventure, Drama",7.1,"
The life stories of the six men who raised the flag at the Battle of Iwo Jima, a turning point in World War II."
152,Agora,(2009),R,127 min,"Adventure, Biography, Drama",7.1,"
A historical drama set in Roman Egypt, concerning a slave who turns to the rising tide of Christianity in the hope of pursuing freedom while falling in love with his mistress, the philosophy and mathematics professor Hypatia of Alexandria."
153,Balto,(1995),---,78 min,"Animation, Adventure, Drama",7.1,"
An outcast Husky risks his life with other sled dogs to prevent a deadly epidemic from ravaging Nome, Alaska."
154,Shattered Glass,(2003),PG-13,94 min,"Drama, History",7.1,"
The story of a young journalist who fell from grace when it was discovered he fabricated over half of his articles from the publication The New Republic magazine."
155,Nixon,(1995),R,192 min,"Biography, Drama, History",7.1,"
A biographical story of former U.S. President Richard Nixon, from his days as a young boy, to his eventual Presidency, which ended in shame."
156,Mandela: Long Walk to Freedom,(2013),PG-13,141 min,"Biography, Drama, History",7.1,"
A chronicle of Nelson Mandela's life journey from his childhood in a rural village through to his inauguration as the first democratically elected president of South Africa."
157,Marighella,(2019),---,155 min,"Action, Drama, History",7.1,"
Facing a violent military dictatorship and an intimidated opposition, writer-turned-politician Carlos Marighella articulates a resistance all the while ousting heinous crimes of torture and the infamous censorship instituted by the regime."
158,Cleopatra,(1963),G,192 min,"Biography, Drama, History",7.0,"
Queen Cleopatra VII of Egypt experiences both triumph and tragedy as she attempts to resist the imperial ambitions of Rome."
159,Charlie Wilson's War,(2007),18+,102 min,"Biography, Comedy, Drama",7.0,"
A drama based on a Texas congressman Charlie Wilson's covert dealings in Afghanistan, where his efforts to assist rebels in their war with the Soviets have some unforeseen and long-reaching effects."
160,Greyhound,(2020),PG-13,91 min,"Action, Drama, History",7.0,"
Several months after the U.S. entry into World War II, an inexperienced U.S. Navy commander must lead an Allied convoy being stalked by a German submarine wolf pack."
161,Public Enemies,(2009),18+,140 min,"Action, Biography, Crime",7.0,"
The Feds try to take down notorious American gangsters John Dillinger, Baby Face Nelson, and Pretty Boy Floyd during a booming crime wave in the 1930s."
162,Cool Runnings,(1993),PG,98 min,"Adventure, Comedy, Family",7.0,"
When a Jamaican sprinter is disqualified from the Olympic Games, he enlists the help of a dishonored coach to start the first Jamaican Bobsled Team."
163,Foxcatcher,(2014),15+,134 min,"Biography, Drama, History",7.0,"
U.S. Olympic wrestling champions and brothers Mark Schultz and Dave Schultz join ""Team Foxcatcher"", led by eccentric multi-millionaire John du Pont, as they train for the 1988 Olympic Games in Seoul, South Korea, but John's self-destructive behavior threatens to consume them all."
164,Colonia,(2015),R,110 min,"Biography, Drama, History",7.0,"
A young woman's desperate search for her abducted boyfriend draws her into the infamous Colonia Dignidad, a sect nobody has ever escaped from."
165,Yip Man 4,(2019),16+,107 min,"Action, Biography, Drama",7.0,"
The Kung Fu master travels to the U.S. where his student has upset the local martial arts community by opening a Wing Chun school."
166,Pawn Sacrifice,(2014),7+,115 min,"Biography, Drama, History",7.0,"
Set during the Cold War, American chess prodigy Bobby Fischer finds himself caught between two superpowers and his own struggles as he challenges the Soviet Empire."
167,American Animals,(2018),R,116 min,"Biography, Crime, Drama",7.0,"
Four young men mistake their lives for a movie and attempt one of the most audacious heists in U.S. history."
168,The Zookeeper's Wife,(2017),15+,127 min,"Biography, Drama, History",7.0,"
Keepers of the Warsaw Zoo, Antonina and Jan Zabinski, must save hundreds of people and animals during the Nazi invasion in WWII Poland."
169,Professor Marston and the Wonder Women,(2017),15+,108 min,"Biography, Drama, History",7.0,"
The story of psychologist William Moulton Marston, and his polyamorous relationship with his wife and their mistress who would inspire his creation of the superheroine, Wonder Woman."
170,The Bounty,(1984),---,132 min,"Adventure, Drama, History",7.0,"
Fed up with their Captain's harsh discipline, a sailing ship's crew decides to take action."
171,Breach,(2007),PG-13,110 min,"Biography, Crime, Drama",7.0,"
FBI upstart Eric O'Neill enters into a power game with his boss, Robert Hanssen, an agent who was put on trial for selling secrets to the Soviet Union."
172,Yip Man 3,(2015),PG-13,105 min,"Action, Biography, Drama",7.0,"
When a band of brutal gangsters led by a crooked property developer make a play to take over a local school, Master Ip is forced to take a stand."
173,The Water Diviner,(2014),7A,111 min,"Drama, History, War",7.0,"
An Australian man travels to Turkey after the Battle of Gallipoli to try to locate his three missing sons."
174,Kundun,(1997),PG-13,134 min,"Biography, Drama, History",7.0,"
From childhood to adulthood, Tibet's fourteenth Dalai Lama deals with Chinese oppression and other problems."
175,Padmaavat,(2018),---,164 min,"Drama, History, Romance",7.0,"
Set in medieval Rajasthan, Queen Padmavati is married to a noble king and they live in a prosperous fortress with their subjects until an ambitious Sultan hears of Padmavati's beauty and forms an obsessive love for the Queen of Mewar."
176,Bobby,(I) (2006),R,117 min,"Biography, Drama, History",7.0,"
The story of the assassination of U.S. Senator Robert F. Kennedy, who was shot in the early morning hours of June 5, 1968 in the Ambassador Hotel in Los Angeles, California, and twenty-two people in the hotel, whose lives were never the same."
177,Tau ming chong,(2007),R,126 min,"Action, Adventure, Drama",7.0,"
China, 1860s: Having his army slaughtered, General Qingyun joins 2 bandit leaders in raids on rebels and in blood oath. They form a Qing loyal army with eyes on rebel held Suzhou and Nanjing."
178,Yip Man chin chyun,(2010),---,100 min,"Action, Biography, Drama",7.0,"
Yip Man's resistance against invading foreigners, along with his romantic relations while under the tutelage of three Wing Chun masters."
179,Outlaw King,(2018),15+,121 min,"Action, Biography, Drama",6.9,"
A true David vs. Goliath story of how the 14th century Scottish 'Outlaw King' Robert the Bruce used cunning and bravery to defeat the much larger and better equipped occupying English army."
180,The Duchess,(2008),PG-13,110 min,"Biography, Drama, History",6.9,"
A chronicle of the life of 18th-century aristocrat Georgiana, Duchess of Devonshire, who was reviled for her extravagant political and personal life."
181,In the Heart of the Sea,(2015),13+,122 min,"Action, Adventure, Biography",6.9,"
A recounting of a New England whaling ship's sinking by a giant whale in 1820, an experience that later inspired the great novel Moby-Dick."
182,At Eternity's Gate,(2018),7+,111 min,"Biography, Drama, History",6.9,"
A look at the life of painter Vincent van Gogh during the time he lived in Arles and Auvers-sur-Oise, France."
183,Rob Roy,(1995),R,139 min,"Adventure, Biography, Drama",6.9,"
In 1713 Scotland, Rob Roy MacGregor is wronged by a nobleman and his nephew, becomes an outlaw in search of revenge while fleeing the Redcoats, and faces charges of being a Jacobite."
184,Free State of Jones,(2016),R,139 min,"Action, Biography, Drama",6.9,"
A disillusioned Confederate army deserter returns to Mississippi and leads a militia of fellow deserters and women in an uprising against the corrupt local Confederate government."
185,Suffragette,(2015),13+,106 min,"Drama, History",6.9,"
In 1912 London, a young working mother is galvanized into radical political activism supporting the right for women to vote, and is willing to meet violence with violence to achieve this end."
186,The 33,(2015),PG-13,127 min,"Biography, Drama, History",6.9,"
Based on the real-life event, when a gold and copper mine collapses, it traps 33 miners underground for 69 days."
187,Goya's Ghosts,(2006),13+,113 min,"Biography, Drama, History",6.9,"
Painter Francisco Goya faces a scandal involving his muse, who is labeled a heretic by a monk."
188,The Conspirator,(2010),PG-13,122 min,"Crime, Drama, History",6.9,"
Mary Surratt is the lone female charged as a co-conspirator in the assassination trial of Abraham Lincoln. As the whole nation turns against her, she is forced to rely on her reluctant lawyer to uncover the truth and save her life."
189,The Assassination of Richard Nixon,(2004),R,95 min,"Biography, Crime, Drama",6.9,"
Based on real life events, Assassination is set in 1974 and centers on a businessman who decides to take extreme measures to achieve his American dream."
190,The Woman King,(2022),13+,135 min,"Action, Drama, History",6.8,"
A historical epic inspired by true events that took place in The Kingdom of Dahomey, one of the most powerful states of Africa in the 18th and 19th centuries."
191,History of the World: Part I,(1981),---,92 min,"Comedy, History, Musical",6.8,"
Mel Brooks brings his one-of-a-kind comic touch to the history of mankind covering events from the Old Testament to the French Revolution in a series of episodic comedy vignettes."
192,21,(2008),16+,123 min,"Crime, Drama, History",6.8,"
Inspired by real events and people, 21 is about six MIT students who become trained to be experts in card counting in Black Jack and subsequently took Vegas casinos for millions in winnings."
193,Mr. Peabody & Sherman,(2014),PG,92 min,"Animation, Adventure, Comedy",6.8,"
The time-travelling adventures of an advanced canine and his adopted son, as they endeavor to fix a time rift they created."
194,Munich: The Edge of War,(2021),13+,130 min,"Biography, Drama, History",6.8,"
A British diplomat travels to Munich in the run-up to World War II, where a former classmate of his from Oxford is also en route, but is working for the German government."
195,The Outpost,(2019),R,123 min,"Action, Drama, History",6.8,"
A small team of U.S. soldiers battles against hundreds of Taliban fighters in Afghanistan."
196,The Stanford Prison Experiment,(2015),16+,122 min,"Biography, Drama, History",6.8,"
In 1971, twenty-four male students are selected to take on randomly assigned roles of prisoners and guards in a mock prison situated in the basement of the Stanford psychology building."
197,The Crucible,(1996),PG-13,124 min,"Drama, History",6.8,"
A Salem resident attempts to frame her ex-lover's wife for being a witch in the middle of the 1692 witchcraft trials."
198,Elizabeth: The Golden Age,(2007),PG-13,114 min,"Biography, Drama, History",6.8,"
A mature Queen Elizabeth endures multiple crises late in her reign including court intrigues, an assassination plot, the Spanish Armada, and romantic disappointments."
199,22 July,(2018),18+,143 min,"Crime, Drama, History",6.8,"
A three-part story of Norway's worst terrorist attack in which over seventy people were killed. 22 July looks at the disaster itself, the survivors, Norway's political system and the lawyers who worked on this horrific case."
200,Victoria & Abdul,(2017),PG-13,111 min,"Biography, Comedy, Drama",6.8,"
Queen Victoria strikes up an unlikely friendship with a young Indian clerk named Abdul Karim."
201,Mr. Turner,(2014),7A,150 min,"Biography, Drama, History",6.8,"
An exploration of the last quarter century of the great, if eccentric, British painter J.M.W. Turner's life."
202,Che: Part Two,(2008),---,135 min,"Biography, Drama, History",6.8,"
In 1967, Ernesto 'Che' Guevara leads a small partisan army to fight an ill-fated revolutionary guerrilla war in Bolivia, South America."
203,Midway,(2019),13+,138 min,"Action, Drama, History",6.7,"
The story of the Battle of Midway, told by the leaders and the sailors who fought it."
204,The Other Boleyn Girl,(2008),16+,115 min,"Biography, Drama, History",6.7,"
Two sisters contend for the affection of King Henry VIII."
205,The New World,(2005),PG-13,135 min,"Biography, Drama, History",6.7,"
The story of the English exploration of Virginia, and of the changing world and loves of Pocahontas."
206,The Good Shepherd,(2006),13+,167 min,"Drama, History, Thriller",6.7,"
The tumultuous early history of the Central Intelligence Agency is viewed through the prism of one man's life."
207,K-19: The Widowmaker,(2002),PG-13,138 min,"Drama, History, Thriller",6.7,"
When Russia's first nuclear submarine malfunctions on its maiden voyage, the crew must race to save the ship and prevent a nuclear disaster."
208,Harriet,(I) (2019),16+,125 min,"Action, Biography, Drama",6.7,"
The extraordinary tale of Harriet Tubman's escape from slavery and transformation into one of America's greatest heroes, whose courage, ingenuity, and tenacity freed hundreds of slaves and changed the course of history."
209,The Finest Hours,(2016),13A,117 min,"Action, Drama, History",6.7,"
The Coast Guard makes a daring rescue attempt off the coast of Cape Cod after a pair of oil tankers are destroyed during a blizzard in 1952."
210,Battle of the Sexes,(2017),18+,121 min,"Biography, Comedy, Drama",6.7,"
The true story of the 1973 tennis match between World number one Billie Jean King and ex-champ and serial hustler Bobby Riggs."
211,Anna and the King,(1999),PG-13,148 min,"Drama, History, Romance",6.7,"
The story of the romance between the King of Siam and widowed British schoolteacher, Anna Leonowens, during the 1860s."
212,Taking Woodstock,(2009),R,120 min,"Biography, Comedy, Drama",6.7,"
A man working at his parents' motel in the Catskills inadvertently sets in motion the generation-defining concert in the summer of 1969."
213,Robin Hood,(2010),13+,140 min,"Action, Adventure, Drama",6.6,"
In twelfth-century England, Robin Longstride and his band of marauders confront corruption in a local village and lead an uprising against the crown that will forever alter the balance of world power."
214,Operation Finale,(2018),16+,122 min,"Biography, Drama, History",6.6,"
A team of secret agents set out to track down the Nazi officer who masterminded the Holocaust."
215,The Lost City of Z,(2016),13+,141 min,"Adventure, Biography, Drama",6.6,"
A true-life drama, centering on British explorer Major Percival Fawcett, who disappeared whilst searching for a mysterious city in the Amazon in the 1920s."
216,The 13th Warrior,(1999),13+,102 min,"Action, Adventure, History",6.6,"
A man, having fallen in love with the wrong woman, is sent by the sultan himself on a diplomatic mission to a distant land as an ambassador. Stopping at a Viking village port to restock on supplies, he finds himself unwittingly embroiled in a quest to banish a mysterious threat in a distant Viking land."
217,Macbeth,(I) (2015),15+,113 min,"Drama, History, War",6.6,"
Macbeth, the Thane of Glamis, receives a prophecy from a trio of witches that one day he will become King of Scotland. Consumed by ambition and spurred to action by his wife, Macbeth murders his king and takes the throne for himself."
218,The Red Sea Diving Resort,(2019),16+,129 min,"Drama, History, Thriller",6.6,"
Israel's Mossad agents attempt to rescue Ethiopian Jewish refugees in Sudan in 1979."
219,A Mighty Heart,(2007),R,108 min,"Biography, Drama, History",6.6,"
Mariane Pearl embarks on a frantic search to locate her journalist husband, Daniel, when he goes missing in Pakistan."
220,Marie Antoinette,(2006),PG-13,123 min,"Biography, Drama, History",6.5,"
The retelling of France's iconic but ill-fated queen, Marie Antoinette. From her betrothal and marriage to Louis XVI at 14 to her reign as queen at 19 and to the end of her reign as queen, and ultimately the fall of Versailles."
221,12 Strong,(2018),15+,130 min,"Action, Drama, History",6.5,"
12 Strong tells the story of the first Special Forces team deployed to Afghanistan after 9/11; under the leadership of a new captain, the team must work with an Afghan warlord to take down the Taliban."
222,Against the Ice,(2022),13+,102 min,"Adventure, Drama, History",6.5,"
In 1909, two explorers fight to survive after they're left behind while on a Denmark expedition in ice-covered Greenland."
223,The Current War,(2017),13A,108 min,"Biography, Drama, History",6.5,"
The dramatic story of the cutthroat race between electricity titans Thomas A. Edison and George Westinghouse to determine whose electrical system would power the modern world."
224,Flyboys,(2006),PG-13,140 min,"Action, Drama, History",6.5,"
The adventures of the Lafayette Escadrille, young Americans who volunteered for the French military before the U.S. entered World War I, and became the country's first fighter pilots."
225,Hollywoodland,(2006),R,126 min,"Biography, Crime, Drama",6.5,"
A detective examines the mysterious death of George Reeves, the star of the television series Adventures of Superman (1952)."
226,Fetih 1453,(2012),13A,165 min,"Action, Drama, History",6.5,"
After the death of his father Murat II, Mehmet II ascends to the Ottoman throne. After braving internal and external enemies, he decides to complete what he was destined to do - conquer Constantinople."
227,Compliance,(2012),R,90 min,"Crime, Drama, History",6.4,"
A normal Friday service at a fast food restaurant becomes interrupted by a police officer who claims an employee stole from a customer, but something more sinister is going on."
228,Joan of Arc,(1999),R,158 min,"Adventure, Biography, Drama",6.4,"
A young girl receives a vision that drives her to rid France of its oppressors."
229,Child 44,(2015),15+,137 min,"Crime, Drama, History",6.4,"
A disgraced member of the Russian military police investigates a series of child murders during the Stalin-era Soviet Union."
230,1492: Conquest of Paradise,(1992),PG-13,154 min,"Adventure, Biography, Drama",6.4,"
Christopher Columbus' discovery of the Americas and the effect this has on the indigenous people."
231,Ned Kelly,(2003),R,110 min,"Action, Adventure, Biography",6.4,"
An innocent man becomes one of the most wanted criminals the world has ever known."
232,King Arthur,(2004),15+,126 min,"Action, Adventure, Drama",6.3,"
A demystified take on the tale of King Arthur and the Knights of the Round Table."
233,Mary Queen of Scots,(2018),15+,124 min,"Biography, Drama, History",6.3,"
Mary Stuart's (Saoirse Ronan's) attempt to overthrow her cousin Elizabeth I (Margot Robbie), Queen of England, finds her condemned to years of imprisonment before facing execution."
234,Risen,(2016),PG-13,107 min,"Action, Drama, History",6.3,"
In 33 AD, a Roman Tribune in Judea is tasked to find the missing body of Jesus Christ, who rose from the dead."
235,The Laundromat,(I) (2019),18+,96 min,"Comedy, Crime, Drama",6.3,"
A widow investigates an insurance fraud, chasing leads to a pair of Panama City law partners exploiting the world's financial system."
236,Centurion,(2010),R,97 min,"Action, Drama, History",6.3,"
A splinter group of Roman soldiers fight for their lives behind enemy lines after their legion is devastated in a guerrilla attack."
237,True Story,(I) (2015),18+,99 min,"Biography, Crime, Drama",6.3,"
When disgraced New York Times reporter Michael Finkel meets accused killer Christian Longo - who has taken on Finkel's identity - his investigation morphs into a game of cat-and-mouse."
238,Evita,(1996),PG,135 min,"Biography, Drama, History",6.3,"
The hit musical based on the life of Eva Perón (Evita Duarte), a B-picture Argentinian actress who eventually became the wife of Argentinian president Juan Domingo Perón, and the most beloved and hated woman in Argentina."
239,W.,(I) (2008),PG-13,129 min,"Biography, Comedy, Drama",6.3,"
A chronicle of the life and Presidency of George W. Bush."
240,Pearl Harbor,(2001),13+,183 min,"Action, Drama, History",6.2,"
A tale of war and romance mixed in with history. The story follows two lifelong friends and a beautiful nurse who are caught up in the horror of an infamous Sunday morning in 1941."
241,The Libertine,(2004),R,114 min,"Biography, Drama, History",6.2,"
The story of John Wilmot, a.k.a. the Earl of Rochester, a 17th century poet who famously drank and debauched his way to an early grave, only to earn posthumous critical acclaim for his life's work."
242,Tomiris,(2019),16+,156 min,"Action, Drama, History",6.2,"
This is the story of the life of the great queen of of the steppe - legendary Tomiris. She is destined to become a skillful warrior, survive the loss of close people and unite the Scythian/Saka tribes under her authority."
243,Amsterdam,(2022),13+,134 min,"Comedy, Drama, History",6.1,"
In the 1930s, three friends witness a murder, are framed for it, and uncover one of the most outrageous plots in American history."
244,The Monuments Men,(2014),7A,118 min,"Comedy, Drama, History",6.1,"
An unlikely World War II platoon is tasked to rescue art masterpieces from German thieves and return them to their owners."
245,Last Knights,(2015),R,115 min,"Action, Drama, History",6.1,"
A fallen warrior rises against a corrupt and sadistic ruler to avenge his dishonored master."
246,Ironclad,(2011),R,121 min,"Action, Drama, History",6.1,"
In thirteenth-century England, a Knights Templar and a few of the Barons men fight to defend Rochester Castle against the tyrannical King John."
247,World Trade Center,(2006),16+,129 min,"Drama, History, Thriller",6.0,"
Two Port Authority police officers become trapped under the rubble of the World Trade Center."
248,Red Tails,(2012),PG-13,125 min,"Action, Drama, History",5.9,"
A crew of African American pilots in the Tuskegee training program, having faced segregation while kept mostly on the ground during World War II, are called into duty under the guidance of Col. A.J. Bullard."
249,Samrat Prithviraj,(2022),13+,135 min,"Action, Drama, History",5.8,"
A fearless warrior. An epic love story. Witness the grand saga of Samrat Prithviraj Chauhan."
250,Alexander,(2004),15+,175 min,"Action, Biography, Drama",5.6,"
Alexander, the King of Macedonia and one of the greatest army leaders in the history of warfare, conquers much of the known world."
251,Pompeii,(I) (2014),15A,105 min,"Action, Adventure, Drama",5.5,"
A slave-turned-gladiator finds himself in a race against time to save his true love, who has been betrothed to a corrupt Roman Senator. As Mount Vesuvius erupts, he must fight to save his beloved as Pompeii crumbles around him."
252,Serena,(I) (2014),15+,109 min,"Drama, History, Romance",5.4,"
In Depression-era North Carolina, the future of George Pemberton's timber empire becomes complicated when he marries Serena."
253,The Last Legion,(2007),PG-13,101 min,"Action, Adventure, History",5.4,"
As the Roman empire crumbles, young Romulus Augustus flees the city and embarks on a perilous voyage to Britain to track down a legion of supporters."
254,Caligola,(1979),---,156 min,"Drama, History",5.3,"
A dramatization of the ascent to Caesar and subsequent reign of Caligula, one of the most notorious leaders of ancient Rome. We see his ambition, his scheming, his perversion and decadence, his brutality and his lunacy."
255,"10,000 BC",(2008),13+,109 min,"Action, Adventure, Drama",5.1,"
In the prehistoric past, D'Leh is a mammoth hunter who bonds with the beautiful Evolet. When warriors on horseback capture Evolet and the tribesmen, D'Leh must embark on an odyssey to save his true love."
256,Elk*rtuk,(2021),---,125 min,"Action, Crime, Drama",1.5,"
When a young, ambitious market researcher finds out her boss is involved in the leaking of a scandalous Prime Minister speech, she decides to investigate the case to gain a position among the big-shots. Based on actual events."
