,0,1,2,3,4,5,6
155,Dick Tracy,(1990),---,105 min,"Action, Comedy, Crime",6.2,"
The comic strip detective finds his life vastly complicated when Breathless Mahoney makes advances towards him while he is trying to battle Big Boy Caprice's united mob."
156,The Perfection,(2018),---,90 min,"Drama, Horror, Music",6.2,"
When troubled musical prodigy Charlotte seeks out Elizabeth, the new star pupil of her former school, the encounter sends both musicians down a sinister path with shocking consequences."
157,A Night at the Roxbury,(1998),13A,82 min,"Comedy, Music, Romance",6.2,"
Two dim-witted brothers dream of owning their own dance club or at least getting into the coolest and most exclusive club in town, The Roxbury."
158,Save the Last Dance,(2001),PG-13,112 min,"Drama, Music, Romance",6.2,"
A white midwestern girl moves to Chicago, where her new boyfriend is a black teen from the South Side with a rough, semi-criminal past."
159,Wayne's World 2,(1993),PG-13,95 min,"Comedy, Music",6.2,"
The inseparable duo try to organize a rock concert while Wayne must fend off a record producer who has an eye for his girlfriend."
160,Step Up 2: The Streets,(2008),PG-13,98 min,"Drama, Music, Romance",6.2,"
Romantic sparks occur between two dance students from different backgrounds at the Maryland School of the Arts."
161,Shall We Dance?,(2004),PG-13,106 min,"Comedy, Drama, Music",6.2,"
A romantic comedy where a bored, overworked Estate Lawyer, upon first sight of a beautiful instructor, signs up for ballroom dancing lessons."
162,The Rocker,(2008),PG-13,102 min,"Comedy, Music",6.2,"
In the 1980s, a drummer is abandoned by his band just before they become rock superstars. Twenty years later, the drummer sees his second chance at stardom arise when he is asked to perform with his teenage nephew's high school rock band."
163,Marry Me,(2022),10A,112 min,"Comedy, Music, Romance",6.1,"
Music superstars Kat Valdez and Bastian are getting married before a global audience of fans. But when Kat learns, seconds before her vows, that Bastian has been unfaithful, she instead decides to marry Charlie, a stranger in the crowd."
164,Airheads,(1994),PG-13,92 min,"Comedy, Crime, Music",6.1,"
Three band members hoping for a big break head to a radio station to play their demo tape and wind up holding everyone hostage with plastic guns when the head D.J. refuses to play them."
165,We Are Your Friends,(2015),15+,96 min,"Drama, Music, Romance",6.1,"
Caught between a forbidden romance and the expectations of his friends, aspiring DJ Cole Carter attempts to find the path in life that leads to fame and fortune."
166,Step Up 3D,(2010),PG-13,107 min,"Drama, Music, Romance",6.1,"
A tight-knit group of New York City street dancers find themselves pitted against the world's best hip hop dancers in a high-stakes showdown."
167,The Last Song,(2010),G,108 min,"Drama, Music, Romance",6.0,"
A rebellious girl is sent to a Southern beach town for the summer to stay with her father. Through their mutual love of music, the estranged duo learn to reconnect."
168,Bill & Ted Face the Music,(2020),13+,91 min,"Adventure, Comedy, Music",5.9,"
Once told they'd save the universe during a time-traveling adventure, two would-be rockers from San Dimas, California find themselves as middle-aged dads still trying to crank out a hit song and fulfill their destiny."
169,54,(1998),R,93 min,"Drama, Music",5.9,"
The famous 1970s New York City nightclub seen and told through the eyes of a young employee."
170,Dirty Dancing: Havana Nights,(2004),PG-13,86 min,"Drama, Music, Romance",5.9,"
High school senior Katey moves to Havana in November 1958, when her dad gets a promotion at Ford. She meets a local waiter, who introduces her to sensual Cuban music/dance. They enter a big dance contest for the prize when he gets fired."
171,Captain Corelli's Mandolin,(2001),R,131 min,"Drama, Music, Romance",5.9,"
When a fisherman leaves to fight with the Greek army during World War II, his fiancée falls in love with the local Italian commander."
172,Drumline,(2002),PG-13,118 min,"Comedy, Drama, Romance",5.9,"
A band director recruits a Harlem street drummer to play at a Southern university."
173,Step Up All In,(2014),PG-13,112 min,"Drama, Music, Romance",5.9,"
All-stars from the previous Step Up installments come together in glittering Las Vegas, battling for a victory that could define their dreams and their careers."
174,Pitch Perfect 3,(2017),PG-13,93 min,"Comedy, Music",5.8,"
Following their win at the world championship, the now separated Bellas reunite for one last singing competition at an overseas USO tour, but face a group who uses both instruments and voices."
175,Footloose,(2011),PG-13,113 min,"Comedy, Drama, Music",5.8,"
City teenager Ren MacCormack moves to a small town where rock music and dancing have been banned, and his rebellious spirit shakes up the populace."
176,Happy Feet Two,(2011),PG,117 min,"Animation, Adventure, Comedy",5.8,"
Mumble's son, Erik, is struggling to realize his talents in the Emperor Penguin world. Meanwhile, Mumble and his family and friends discover a new threat their home -- one that will take everyone working together to save them."
177,Raise Your Voice,(2004),G,107 min,"Family, Music, Musical",5.8,"
A girl from a small town heads to the big city of Los Angeles to spend the summer at a performing arts high school."
178,Coyote Ugly,(2000),PG-13,100 min,"Comedy, Drama, Music",5.7,"
Aspiring songwriter Violet Sanford, after getting a job at a women-run NYC bar that teases its male patrons, comes out of her shell."
179,Sister Act 2: Back in the Habit,(1993),PG,107 min,"Comedy, Family, Music",5.6,"
Showgirl Deloris Van Cartier returns as Sister Mary Clarence to teach music to a group of Catholic students whose run-down school is slated for closure."
180,Magic Mike XXL,(2015),15+,115 min,"Comedy, Drama, Music",5.6,"
Three years after Mike bowed out of the stripper life at the top of his game, he and the remaining Kings of Tampa hit the road to Myrtle Beach to put on one last blow-out performance."
181,Be Cool,(2005),PG-13,118 min,"Comedy, Crime, Music",5.6,"
Disenchanted with the movie industry, Chili Palmer tries the music industry, meeting and romancing a widow of a music executive on the way."
182,The Lizzie McGuire Movie,(2003),G,94 min,"Adventure, Comedy, Family",5.5,"
Lizzie McGuire has graduated from middle school and takes a trip to Rome, Italy with her class. And what was supposed to be only a normal trip, becomes a teenager's dream come true."
183,Get Rich or Die Tryin',(2005),R,117 min,"Biography, Crime, Drama",5.4,"
A tale of an inner city drug dealer who turns away from a life of crime to pursue his passion of rap music."
184,Stomp the Yard,(2007),PG-13,115 min,"Drama, Music, Romance",5.4,"
When his brother is murdered, a street dancer moves to Georgia to work his way through college. He joins a fraternity's step dancing team for a competition. Will he also get an education and the girl?"
185,Honey,(2003),G,94 min,"Drama, Music, Romance",5.3,"
Honey is a sexy, tough music video choreographer who shakes up her life after her mentor gives her an ultimatum: sleep with him or be blacklisted within their industry."
186,Alvin and the Chipmunks,(2007),G,92 min,"Animation, Adventure, Comedy",5.2,"
Three musical chipmunks are discovered by an aspiring songwriter who wants to use their amazing singing abilities to become famous."
187,Blues Brothers 2000,(1998),PG-13,123 min,"Action, Comedy, Crime",4.9,"
Elwood must reunite the old band, with a few new members, and go on another ""Mission from God."""
188,High School Musical 3: Senior Year,(2008),G,112 min,"Comedy, Drama, Family",4.9,"
As seniors in high school, Troy and Gabriella struggle with the idea of being separated from one another as college approaches. Along with the rest of the Wildcats, they stage a spring musical to address their experiences, hopes and fears about their future."
189,Happy New Year,(I) (2014),---,180 min,"Action, Comedy, Crime",4.9,"
A gang of amateur dancers takes part in a dancing competition to avenge their personal vendetta."
190,Confessions of a Teenage Drama Queen,(2004),G,89 min,"Comedy, Family, Music",4.7,"
A teenage girl is convinced that her home city revolves around her until her family packs up and moves to the suburbs, where she finds herself competing for attention."
191,Hannah Montana: The Movie,(2009),G,102 min,"Comedy, Drama, Family",4.6,"
As Hannah Montana's popularity begins to take over her life, Miley Stewart, on the urging from her father takes a trip to her hometown of Crowley Corners, Tennessee to get some perspective on what matters in life the most."
192,Grease 2,(1982),---,115 min,"Comedy, Music, Musical",4.5,"
A British student at a 1960s American high school must prove himself to the leader of a girls' gang whose members can only date greasers."
193,Alvin and the Chipmunks: The Squeakquel,(2009),G,88 min,"Animation, Adventure, Comedy",4.5,"
The world-famous singing preteen chipmunk trio return to contend with the pressures of school, celebrity, and a rival female music group known as The Chipettes."
194,Alvin and the Chipmunks: Chipwrecked,(2011),G,87 min,"Animation, Adventure, Comedy",4.3,"
Playing around while aboard a cruise ship, the Chipmunks and Chipettes accidentally go overboard and end up marooned in a tropical paradise. They discover their new turf is not as deserted as it seems."
195,You Got Served,(2004),PG-13,95 min,"Drama, Music",3.8,"
In order to achieve their dream of opening a recording studio, two friends (Omarion, Houston) must first win their city's dance contest -- a fierce competition that pits them against a group of tough street dancers."
196,Spice World,(1997),PG,93 min,"Comedy, Family, Music",3.6,"
World famous pop group the Spice Girls zip around London in their luxurious double decker tour bus having various adventures and performing for their fans."
197,Spy Kids 4: All the Time in the World,(2011),PG,89 min,"Action, Adventure, Comedy",3.5,"
A retired spy is called back into action, and to bond with her new step-children, she invites them along for the adventure to stop the evil Timekeeper from taking over the world."
